stationCode	stationName	lat	lng
S01069	MILANO QUARTO OGGIARO	45.519093	9.14539
S01648	MILANO REPUBBLICA	45.476242	9.191903
S01820	MILANO ROGOREDO	45.433866	9.2391
S01032	MILANO ROMOLO	45.445008	9.168933
S01630	MILANO S.CRISTOFORO	45.442404	9.130258
S01632	MILANO SCALO ROMANA	45.445844	9.213128
S01022	MILANO TIBALDI UNIVERSITA' BOCCONI	45.444873	9.19182
S01639	MILANO VILLAPIZZONE	45.504486	9.144561
S12042	MILAZZO	38.21195	15.244203
S11790	MILETO	38.577082	16.060041
S12003	MILI MARINA	38.125758	15.519042
S12276	MILITELLO	37.277194	14.78317
S12157	MILO	37.996862	12.577749
S12235	MIMIANI-S.CATALDO	37.547382	13.963966
S06954	MIMMOLE	43.858111	11.265292
S12275	MINEO	37.24572	14.756907
S11403	MINERVINO MURGE	41.081788	16.074974
S09150	MINTURNO-SCAURI	41.257621	13.720664
S06227	MINUCCIANO-PIEVE-CASOLA	44.194385	10.193837
S02835	MIRA BUSE	45.427203	12.138986
S02588	MIRA MIRANO	45.462943	12.118789
S01867	MIRADOLO TERME	45.162007	9.449952
S03311	MIRAMARE	45.7049	13.719627
S05311	MIRANDOLA	44.891638	11.111689
S11814	MIRTO CROSIA	39.604876	16.777366
S07119	MISANO ADRIATICO	43.977493	12.697121
S00201	MODANE	45.235247	6.64102
S00190	MODANE FOURNEAUX	45.240979	6.638769
S05032	MODENA	44.654461	10.930373
S05187	MODENA FORNACI	0.0	4.511256
S05188	MODENA PIAZZA MANZONI	0.0	4.511256
S12417	MODICA	36.8529	14.754255
S11516	MODUGNO	41.077209	16.762316
S11515	MODUGNO CITTA'	41.086437	16.779596
S02717	MOGLIANO VENETO	45.561964	12.23274
S01456	MOIANA	45.787082	9.255607
S12363	MOJO-ALCANTARA MALVAGNA	37.896949	15.050228
S11127	MOLA DI BARI	41.057227	17.080919
S04102	MOLARE	44.621975	8.609904
S11114	MOLFETTA	41.196008	16.596793
S07424	MOLINA-CASTELVECCHIO SUBEQUO	42.143476	13.739644
S05018	MOLINELLA	0.0	4.511256
S05112	MOLINO DEL PALLONE	44.100128	10.961252
S01458	MOLTENO	45.780939	9.301683
S00873	MOMBALDONE-ROCCAVERANO	44.569891	8.332781
S00808	MOMBARUZZO	44.76235	8.441006
S00019	MOMO	45.574646	8.55689
S11844	MONASTERACE-STILO	38.437591	16.574444
S00721	MONASTERO PRATAVECCHI	44.484517	7.44679
S00453	MONCALIERI	44.998187	7.678027
S00510	MONCALIERI SANGONE	45.000393	7.667991
S00340	MONCALVO	45.059463	8.261905
S00735	MONCHIERO DOGLIANI	44.571815	7.917635
S00952	MONDOVI`	44.398255	7.816339
S04727	MONEGLIA	44.242449	9.486957
S03310	MONFALCONE	45.807683	13.542929
S00801	MONGARDINO	44.84161	8.207411
S11905	MONGRASSANO-CERVICATI	39.538462	16.222511
S02111	MONGUELFO-VALLE DI CASIES	46.752775	12.107264
S11129	MONOPOLI	40.952017	17.292455
S07023	MONSAMPOLO DEL TRONTO	42.881479	13.803556
S07553	MONSAMPOLO DEL TRONTO	42.881488	13.803569
S05703	MONSELICE	45.246116	11.74789
S02392	MONTAGNANA	45.228238	11.459873
S09319	MONTAGUTO PANNI	41.235362	15.235132
S06415	MONTALE AGLIANA	43.912924	11.008309
S06856	MONTALLESE	43.064888	11.90928
S08008	MONTALTO DI CASTRO	42.334623	11.595085
S00153	MONTALTO DORA	45.490309	7.858986
S00160	MONTANARO	45.232674	7.858331
S06820	MONTE ANTICO	42.981054	11.359819
S12973	MONTE ARCAU	39.244501	8.543347
S07014	MONTE MELINO	43.106303	12.249698
S08605	MONTE S.BIAGIO-TERRACINA MARE	41.345967	13.347037
S06068	MONTE SAN SAVINO	-9.019376	4.511247
S02443	MONTEBELLO	45.45251	11.390803
S02570	MONTEBELLUNA	45.776434	12.054
S09315	MONTECALVO-BUONALBERGO-CASALBORE	41.2211	14.9795
S06408	MONTECARLO S.SALVATORE	43.850798	10.68537
S07203	MONTECAROTTO-CASTELBELLINO	43.500005	13.1481
S07947	MONTECASTELLI	43.323079	12.305268
S07946	MONTECASTELLI PONTE TEVERE	43.332424	12.293441
S07980	MONTECASTRILLI	42.65058	12.513353
S06412	MONTECATINI CENTRO	43.881216	10.77081
S06411	MONTECATINI TERME-MONSUMMANO	43.879327	10.780588
S00872	MONTECHIARO DENICE	44.600827	8.352185
S00428	MONTECHIARO D`ASTI	44.999849	8.10982
S07950	MONTECORONA	43.266984	12.376153
S09822	MONTECORVINO	40.617439	14.944628
S07310	MONTECOSARO	43.289297	13.646378
S09602	MONTEFALCIONE	40.951114	14.886432
S08303	MONTEFIASCONE	42.520268	12.050448
S09529	MONTEFREDANE	40.951143	14.827771
S11805	MONTEGIORDANO	40.040812	16.597907
S00803	MONTEGROSSO	44.818465	8.239171
S11601	MONTEIASI	40.523852	17.361457
S09612	MONTELLA	40.845175	15.032758
S01535	MONTELLO GORLAGO	45.67017	9.808488
S06511	MONTELUPO CAPRAIA	43.733357	11.018997
S12203	MONTEMAGGIORE BELSITO	37.859037	13.693193
S09610	MONTEMARANO	40.900728	15.039506
S07110	MONTEMARCIANO	43.651397	13.346478
S09603	MONTEMILETTO	40.993606	14.920685
S07825	MONTENERO PETACCIATO	42.033286	14.851015
S11836	MONTEPAONE-MONTAURO	38.728548	16.541944
S06038	MONTEPESCALI	42.869518	11.068743
S07554	MONTEPRANDONE	42.894183	13.849996
S06855	MONTEPULCIANO	43.135353	11.856865
S03085	MONTEREALE VALCELLINA	46.148009	12.658923
S09057	MONTERODUNI	41.528345	14.156514
S06871	MONTERONI D'ARBIA	43.230036	11.419662
S13148	MONTERONI DI LECCE	0.0	4.511256
S04732	MONTEROSSO	44.145967	9.649009
S07062	MONTEROSSO MARCHE	43.462227	12.818339
S08215	MONTEROTONDO-MENTANA	42.06409	12.595753
S09909	MONTESANO BUONABITACOLO	40.286725	15.653794
S05801	MONTESANTO	44.732964	11.73652
S07808	MONTESILVANO	42.515766	14.152567
S00422	MONTEU DA PO	45.158353	8.022925
S06910	MONTEVARCHI TERRANUOVA	43.525165	11.563983
S09624	MONTEVERDE	40.967691	15.568502
S12857	MONTI TELTI	40.829632	9.322814
S09622	MONTICCHIO	40.923923	15.539231
S01971	MONTICELLI D'ONGINA	45.075666	9.949036
S00823	MONTICELLO D`ALBA	44.703736	7.965002
S00426	MONTIGLIO MURISENGO	45.067664	8.106913
S01840	MONTIRONE	45.451352	10.239482
S09518	MONTORO FORINO	40.819987	14.757381
S09517	MONTORO SUPERIORE	40.831616	14.80217
S09528	MONTORSI	41.080487	14.786519
S06601	MONTORSOLI	43.881903	11.265484
S01322	MONZA	45.577789	9.273253
S01493	MONZA EST PARCO	45.590572	9.29102
S01480	MONZA SOBBORGHI	45.582082	9.284375
S06225	MONZONE-MONTE DEI BIANCHI-ISOLANO	44.165637	10.123827
S05132	MONZUNO-VADO	44.322277	11.262082
S00177	MORANO SUL PO	45.170793	8.366168
S01425	MORBEGNO	46.136663	9.568646
S13161	MORCIANO B.C.G.	0.0	4.511256
S09503	MORCONE	41.340445	14.677658
S01710	MORENGO BARIANO	45.521639	9.703114
S12864	MORES ITTIREDDU	40.555954	8.875838
S00544	MORETTA	44.765514	7.530303
S00131	MORGEX	45.757055	7.033898
S02046	MORI	45.861216	11.002648
S01144	MORNAGO CIMBRO	45.729742	8.734193
S08660	MOROLO	41.667018	13.194557
S01740	MOROSOLO CASCIAGO	45.826645	8.777145
S09617	MORRA DE SANCTIS TEORA	40.890563	15.239328
S08813	MORREA-CASTRONOVO-RENDINARA	41.851987	13.488106
S07309	MORROVALLE MONTE S.GIUSTO	43.279189	13.58285
S00034	MORTARA	45.252171	8.731639
S07904	MOSCIANO S.ANGELO	42.710309	13.908563
S03302	MOSSA	45.935114	13.547281
S12360	MOTTA CAMASTRA	37.890651	15.163764
S02767	MOTTA DI LIVENZA	45.779114	12.607118
S12250	MOTTA S.ANASTASIA	37.460389	14.936912
S01862	MOTTA S.DAMIANO	45.178344	9.219866
S11865	MOTTA S.GIOVANNI LAZZARO	37.976978	15.659977
S02339	MOTTEGGIANA	45.029685	10.755439
S12105	MOZIA-BIRGI	37.884956	12.499016
S01726	MOZZATE	45.677846	8.955188
S02332	MOZZECANE	45.306687	10.823657
S05974	MUFFA	0.0	4.511256
S04713	MULINETTI	44.362614	9.129499
S13093	MUNGIVACCA	0.0	4.511256
S08400	MURATELLA	41.826182	12.412696
S06876	MURLO	43.11398	11.400394
S13184	MURO LECCESE	0.0	4.511256
S12953	MUSEI	39.28837	8.676528
S05139	MUSIANO-PIAN DI MACINA	44.402423	11.344912
S00824	MUSSOTTO	44.713227	8.015194
S03204	MUZZANA DEL TURGNANO	45.816817	13.132376
S00000	N.D.	44.398467	10.942383
S09988	NAPOLI AFRAGOLA	40.930696	14.331179
S09041	NAPOLI AFRAGOLA PES	40.929762	14.351292
S09103	NAPOLI CAMPI FLEGREI	40.822462	14.194649
S09218	NAPOLI CENTRALE	40.852933	14.272908
S09110	NAPOLI GIANTURCO	40.853959	14.288213
S09105	NAPOLI MERGELLINA	40.831531	14.218662
S09107	NAPOLI MONTESANTO	40.847807	14.244022
S09106	NAPOLI PIAZZA AMEDEO	40.838506	14.232974
S09108	NAPOLI PIAZZA CAVOUR	40.855248	14.255175
S09109	NAPOLI PIAZZA GARIBALDI	40.852326	14.275159
S09104	NAPOLI PIAZZA LEOPARDI	40.82397	14.199117
S09800	NAPOLI S.GIOVANNI BARRA	40.831269	14.307811
S13151	NARDO' CENTRALE	0.0	4.511256
S13150	NARDO' CITTA'	0.0	4.511256
S07230	NARNI AMELIA	42.53128	12.519592
S00734	NARZOLE	44.598377	7.881597
S11600	NASISI	40.50791	17.257802
S02211	NATURNO	46.645095	11.004303
S06502	NAVACCHIO	43.685941	10.486806
S00827	NEIVE	44.723048	8.121071
S07026	NEPEZZANO-PIANO D'ACCIO	42.735378	13.758823
S07229	NERA MONTORO	42.497855	12.476587
S08710	NETTUNO	41.459558	12.662123
S01773	NIARDO - LOSINE	45.981416	10.325673
S00976	NIBBIA	45.481363	8.557993
S07948	NICCONE	43.31409	12.30478
S00511	NICHELINO	44.99132	7.642068
S00273	NICORVO	45.275462	8.6712
S11764	NICOTERA	38.549328	15.933749
S00739	NIELLA	44.415377	7.926365
S12392	NISCEMI	37.145	14.403471
S12311	NIZZA DI SICILIA	37.996937	15.412334
S00834	NIZZA MONFERRATO	44.772905	8.361146
S02510	NOALE-SCORZE'	45.553833	12.074888
S09814	NOCERA INFERIORE	40.745318	14.635346
S09709	NOCERA INFERIORE MERCATO	40.745668	14.649129
S09815	NOCERA SUPERIORE	40.742597	14.672398
S11746	NOCERA TIRINESE	39.015913	16.119677
S07213	NOCERA UMBRA	43.100663	12.767207
S06101	NOCETO	44.809934	10.147258
S13125	NOCI	0.0	4.511256
S05310	NOGARA	45.179937	11.070572
S13119	NOICATTARO	0.0	4.511256
S09700	NOLA	40.923652	14.525004
S00091	NOLE	45.24165	7.570774
S00513	NONE	44.938011	7.540068
S07903	NOTARESCO	42.706502	13.876365
S12424	NOTO	36.88247	15.074523
S11803	NOVA SIRI ROTONDELLA	40.130311	16.644044
S00248	NOVARA	45.451376	8.624895
S00023	NOVARA NORD	45.452267	8.627562
S12039	NOVARA-MONTALBANO-FURNARI	38.121516	15.130702
S01070	NOVATE MILANESE	45.533295	9.132632
S01403	NOVATE-MEZZOLA	46.216595	9.446573
S02734	NOVE	46.050895	12.313312
S05940	NOVELLARA	0.0	4.511256
S04203	NOVI LIGURE	44.762521	8.787289
S13116	NOVOLI	0.0	4.511256
S06351	NOZZANO	43.829956	10.40716
S00920	NUCETTO	44.338871	8.061386
S08231	NUOVO SALARIO	41.956195	12.510317
S00140	NUS	45.738786	7.4712
S09614	NUSCO	40.872272	15.095642
S05710	OCCHIOBELLO	44.899384	11.621197
S02765	ODERZO	45.775304	12.49293
S07551	OFFIDA CASTEL DI LAMA	42.862074	13.720285
S01460	OGGIONO	45.788993	9.33748
S12333	OGNINA PES	37.529316	15.114323
S12855	OLBIA	40.924595	9.498293
S12863	OLBIA (NEW)	40.920035	9.498793
S12901	OLBIA MARITTIMA ISOLA BIANCA	40.922597	9.523706
S00244	OLCENENGO	45.34147	8.310096
S01414	OLCIO	45.938011	9.313898
S00984	OLEGGIO	45.598029	8.632586
S00036	OLEVANO	45.212119	8.71182
S08333	OLGIATA	42.01538	12.363864
S01514	OLGIATE-CALCO-BRIVIO	45.729166	9.40377
S12037	OLIVERI TINDARI	38.128346	15.056573
S04480	OLIVETTA S.MICHELE	43.878345	7.535066
S01905	OLMENETA	45.231099	10.03194
S02760	OLMI SPERCENIGO	45.679467	12.338101
S00010	OMEGNA	45.87179	8.413291
S00008	OMEGNA-CRUSINALLO	45.898138	8.413929
S11708	OMIGNANO SALENTO	40.252688	15.134406
S02031	ORA	46.36092	11.296781
S08004	ORBETELLO-MONTE ARGENTARIO	42.450615	11.248972
S06022	ORCIANO	43.500263	10.477566
S11202	ORDONA	41.315006	15.620567
S11605	ORIA	40.508167	17.646534
S02834	ORIAGO	45.294869	12.041715
S08518	ORICOLA-PERETO	42.067835	13.044214
S01870	ORIO LITTA	45.166778	9.550592
S08313	ORIOLO	42.166825	12.138499
S02203	ORIS	46.626672	10.645989
S12878	ORISTANO	39.902033	8.603974
S00927	ORMEA	44.148004	7.914798
S00006	ORNAVASSO	45.970296	8.415892
S12121	ORSA	38.190454	13.119126
S02704	ORSAGO	45.928068	12.434259
S09320	ORSARA DI PUGLIA	41.241899	15.27766
S00012	ORTA MIASINO	45.795865	8.421217
S11102	ORTANOVA	41.350441	15.732059
S08209	ORTE	42.43728	12.408986
S08203	ORVIETO	42.723379	12.127412
S12860	OSCHIRI	40.713273	9.107749
S07502	OSIMO CASTELFIDARDO	43.497033	13.547263
S01512	OSNAGO	45.678532	9.386995
S03050	OSOPPO	46.249011	13.084758
S02395	OSPEDALETTO EUGANEO	45.221706	11.606553
S01871	OSPEDALETTO LODIGIANO	45.16933	9.575164
S07012	OSPEDALICCHIO	43.082369	12.506572
S02554	OSPITALE DI CADORE	46.325771	12.318429
S01922	OSPITALETTO MANTOVANO	45.129748	10.604406
S01716	OSPITALETTO TRAVAGLIATO	45.546042	10.074363
S05175	OSTELLATO	-9.019376	4.511247
S05302	OSTERIA NUOVA	44.586613	11.236525
S06160	OSTIA PARMENSE	44.520136	9.844981
S05304	OSTIGLIA	45.072228	11.141059
S11132	OSTUNI	40.752356	17.580809
S13193	OTRANTO	0.0	4.511256
S08324	OTTAVIA	41.960976	12.409457
S09751	OTTAVIANO	40.85256	14.493479
S00204	OULX CESANA CLAVIERE SESTRIERE	45.038789	6.831432
S04103	OVADA	44.630377	8.632301
S04007	OVADA NORD	44.646656	8.644633
S00840	OVIGLIO	44.859537	8.494998
S12862	OZIERI CHILIVANI	40.609496	8.933744
S12861	OZIERI FRAIGAS	40.627334	8.986497
S05055	OZZANO DELL'EMILIA	44.450797	11.487297
S00337	OZZANO MONFERRATO	45.107581	8.372296
S06152	OZZANO TARO	44.712268	10.141022
S07815	Ortona	42.354196	14.407698
S06162	P.M.GRONDOLA - GUINADI	44.423656	9.843326
S03032	P.M.VAT	46.092872	13.247412
S12881	PABILLONIS	39.610878	8.741013
S12045	PACE DEL MELA	38.202459	15.312676
S12103	PACECO	37.991354	12.550844
S12445	PACHINO	36.710144	15.094661
S01082	PADERNO DUGNANO	45.564969	9.16118
S01794	PADERNO FRANCIACORTA	45.586615	10.087161
S01502	PADERNO ROBBIATE	45.678307	9.439202
S08707	PADIGLIONE	41.513518	12.629476
S02581	PADOVA	45.417846	11.880794
S09908	PADULA	40.335142	15.629921
S09313	PADULI SUL CALORE	41.146232	14.838878
S02540	PAESE	45.669207	12.161677
S02602	PAESE CASTAGNOLE	45.691182	12.182619
S11703	PAESTUM	40.421691	15.014915
S09813	PAGANI	40.74654	14.616996
S07416	PAGANICA	42.334751	13.464317
S11508	PALAGIANELLO	40.610906	16.975202
S11464	PALAGIANO CHIATONA	40.516998	17.059217
S11509	PALAGIANO MOTTOLA	40.601744	17.065478
S12279	PALAGONIA	37.318146	14.892565
S07952	PALAZZACCIA	43.229933	12.411045
S12130	PALAZZO REALE-ORLEANS	38.10878	13.353962
S11303	PALAZZO S.GERVASIO-MONTEMILONE	40.93929	15.98982
S03203	PALAZZOLO DELLO STELLA	45.803403	13.083957
S01083	PALAZZOLO MILANESE	45.581078	9.156509
S01538	PALAZZOLO SULL'OGLIO	45.601486	9.896235
S00175	PALAZZOLO VERCELLESE	45.189004	8.232787
S08904	PALENA	41.918401	14.105189
S12133	PALERMO AEROPORTO	38.188892	13.110059
S12055	PALERMO BRANCACCIO	38.093141	13.392508
S12140	PALERMO CARDILLO	38.17495	13.296897
S12002	PALERMO CENTRALE	38.109187	13.367515
S12065	PALERMO DE GASPERI	38.119036	13.345324
S12139	PALERMO FRANCIA	38.155233	13.321938
S12144	PALERMO GUADAGNA	38.109195	13.367526
S12069	PALERMO LA MALFA	0.0	4.511256
S12075	PALERMO LIBERTA'	88.064	42.299
S12000	PALERMO MARITTIMA	38.130732	13.360768
S12134	PALERMO NOTARBARTOLO	38.132261	13.341572
S12077	PALERMO POLITEAMA PES	38.118885	13.361527
S12076	PALERMO PORTO	38.132364	13.362331
S12132	PALERMO S.LORENZO	38.16292	13.316449
S12004	PALERMO SAMPOLO	38.139247	13.355021
S12066	PALERMO SFERRACAVALLO	38.11089	13.322042
S12131	PALERMO TOMMASO NATALE	38.190283	13.28819
S12135	PALERMO VESPRI	38.101996	13.362701
S00271	PALESTRO	45.307274	8.534511
S02343	PALIDANO	44.972228	10.777412
S11859	PALIZZI	37.91881	15.986405
S00002	PALLANZENO	46.043533	8.260645
S06220	PALLERONE	44.204232	10.005173
S09701	PALMA S.GENNARO	40.864149	14.540472
S03122	PALMANOVA	45.906862	13.296461
S11769	PALMI	38.364914	15.84438
S08509	PALMIRO TOGLIATTI	41.903153	12.574269
S08018	PALO LAZIALE	41.939327	12.102739
S07112	PALOMBINA	43.61701	13.429721
S06605	PANICAGLIA	43.978449	11.407511
S08699	PANTANELLA	41.779396	12.634791
S07234	PANTIERE DI CASTELBELLINO	43.500941	13.183116
S11739	PAOLA	39.359442	16.033093
S07968	PAPIANO	42.961347	12.359374
S01035	PARABIAGO	45.552441	8.946319
S13155	PARABITA	0.0	4.511256
S01620	PARATICO SARNICO	45.662478	9.961417
S08412	PARCO LEONARDO	41.79932	12.29543
S11759	PARGHELIA	38.683341	15.925042
S05014	PARMA	44.810203	10.32837
S01060	PARONA LOMELLINA	45.280107	8.780315
S12124	PARTINICO	38.05857	13.108956
S13106	PASCAROSA	0.0	4.511256
S07001	PASSIGNANO SUL TRASIMENO	43.188324	12.133128
S01793	PASSIRANO	45.590075	10.06378
S12339	PASSOMARTINO	37.396391	15.009698
S09836	PASTENA	40.664925	14.800109
S08552	PATERNO-S.PELINO	42.057128	13.472269
S09607	PATERNOPOLI	40.972903	15.009932
S12036	PATTI-S.PIERO PATTI	38.146905	14.975331
S12874	PAULILATINO	40.077373	8.775812
S01860	PAVIA	45.188843	9.144674
S01861	PAVIA PORTA GARIBALDI	45.183996	9.167331
S08731	PAVONA	41.723897	12.61116
S08224	PC ALLERONA	42.804432	12.016229
S08225	PC ORVIETO	41.979641	12.508456
S00207	PC. MEANA	45.124481	7.059748
S07510	PEDASO	43.094694	13.844906
S02567	PEDEROBBA CAVASO POSSAGNO	45.877299	11.965222
S05154	PEGOGNAGA	-9.019376	4.511247
S09521	PELLEZZANO	40.719928	14.777354
S00341	PENANGO	45.032254	8.235138
S02553	PERAROLO DI CADORE	46.386277	12.352493
S02018	PERCA-PLAN DE CORONES	46.790273	11.978941
S02305	PERGINE	46.062482	11.232637
S07060	PERGOLA	43.549653	12.832973
S02052	PERI	45.658402	10.900314
S00311	PERTENGO	45.233305	8.426739
S07004	PERUGIA	43.103808	12.375567
S07020	PERUGIA CAPITINI	43.102308	12.35587
S07983	PERUGIA PALLOTTA	43.095464	12.391277
S07005	PERUGIA PONTE S.GIOVANNI	43.091801	12.438239
S07984	PERUGIA S.ANNA	0.0	4.511256
S07013	PERUGIA SILVESTRINI	43.081362	12.351358
S07006	PERUGIA UNIVERSITA'	43.117105	12.356375
S07104	PESARO	43.906014	12.904848
S07810	PESCARA	42.467789	14.205066
S07811	PESCARA PORTA NUOVA	42.458072	14.211663
S07017	PESCARA S.MARCO	42.44613	14.208981
S07019	PESCARA TRIBUNALE	42.449003	14.219805
S02088	PESCHIERA DEL GARDA	45.438502	10.702509
S06409	PESCIA	43.886811	10.686074
S08532	PESCINA	42.037564	13.668981
S08811	PESCOCANALE	41.9589	13.391624
S08915	PESCOLANCIANO-CHIAUCI	41.678996	14.341588
S09507	PESCOSANNITA FRAGNETO L'ABATE	41.236154	14.788527
S00457	PESSIONE	44.965132	7.841321
S09901	PETINA	40.560347	15.389298
S12109	PETROSINO STRASATTI	37.725466	12.509434
S00011	PETTENASCO	45.820498	8.406802
S08901	PETTORANO SUL GIZIO	41.974557	13.965036
S05000	PIACENZA	45.052238	9.70633
S01919	PIADENA	45.127608	10.369962
S01780	PIAN CAMUNO - GRATACASOLO	45.840142	10.13886
S06952	PIAN DEL MUGNONE	43.813899	11.265994
S01776	PIAN DI BORNO	45.915901	10.22157
S07973	PIAN DI PORTO	42.816792	12.375991
S05114	PIAN DI VENOLA	44.332136	11.188609
S00876	PIANA	44.486383	8.308796
S08222	PIANA BELLA DI MONTELIBRETTI	42.105159	12.632938
S12394	PIANA DEL SIGNORE	37.056089	14.304292
S09026	PIANA DI MONTE VERNA	-9.019376	4.511247
S09317	PIANEROTTOLO D'ARIANO	41.188984	15.145482
S00903	PIANFEI	44.385228	7.717109
S07990	PIANIBBIE	-9.019376	4.511247
S07714	PIANO D'ORTA BOLOGNANO	42.254455	13.951514
S04216	PIANO ORIZZONTALE DEI GIOVI	44.530912	8.9192
S05131	PIANORO	44.380589	11.340675
S02705	PIANZANO	45.913397	12.388168
S06325	PIAZZA AL SERCHIO	44.182515	10.296615
S08226	PIAZZALE EST TIBURTINA	41.914261	12.5305
S05924	PIAZZOLA	0.0	4.511256
S12334	PICANELLO	37.518736	15.110067
S09833	PICERNO	40.640122	15.641612
S09999	PIEDIMONTE MATESE	41.062399	14.253549
S08680	PIEDIMONTE-VILLA S.LUCIA-AQUINO	41.495674	13.731318
S00003	PIEDIMULERA	46.024348	8.261237
S07951	PIERANTONIO	43.248277	12.399752
S04520	PIETRA LIGURE	44.145345	8.277403
S04209	PIETRABISSARA	44.658637	8.926969
S11213	PIETRAGALLA	40.753314	15.79211
S11816	PIETRAPAOLA	39.540121	16.860819
S09801	PIETRARSA-S.GIORGIO A CREMANO	40.822433	14.32058
S06012	PIETRASANTA	43.95583	10.229731
S09508	PIETRELCINA	41.18865	14.832469
S00402	PIEVE ALBIGNOLA	45.116248	8.959723
S01104	PIEVE EMANUELE	45.334055	9.198619
S04711	PIEVE LIGURE	44.372644	9.090975
S05944	PIEVE ROSSA	0.0	4.511256
S05962	PIEVE SALICETO	0.0	4.511256
S00004	PIEVE VERGONTE	46.009783	8.276298
S00922	PIEVETTA	44.257449	8.021744
S09207	PIGNATARO MAGGIORE	41.17384	14.160545
S05970	PILASTRINO	44.488278	11.229324
S01786	PILZONE	45.674406	10.079102
S01931	PINAROLO PO	45.073415	9.170273
S00517	PINEROLO	44.887673	7.337402
S00082	PINEROLO OLIMPICA	44.893325	7.349043
S08334	PINETO	41.909222	12.438385
S07806	PINETO ATRI	42.607736	14.069072
S19006	PINO TRONZANO	46.095582	8.711145
S01110	PINO TRONZANO	46.095582	8.711145
S03055	PINZANO	46.179217	12.950779
S01703	PIOLTELLO LIMITO	45.486019	9.329319
S06770	PIOMBINO	42.924854	10.530959
S06772	PIOMBINO BINARI PORTO VECCHIO	42.931641	10.539901
S02509	PIOMBINO DESE	45.60944	12.00058
S06775	PIOMBINO MARITTIMA	42.928931	10.54525
S01406	PIONA	46.124696	9.350759
S05106	PIOPPE DI SALVARO	44.310761	11.161785
S02598	PIOVE DI SACCO	0.0	4.511256
S12125	PIRAINETO	38.169148	13.14256
S06450	PISA BINARI AEROPORTO	43.698555	10.398436
S06500	PISA CENTRALE	43.70794	10.398183
S06501	PISA/BINARI PISA S.ROSSORE	43.723702	10.387363
S07963	PISCILLE	43.085745	12.415309
S00515	PISCINA DI PINEROLO	44.921744	7.425482
S09625	PISCIOLO	41.018914	15.565446
S11712	PISCIOTTA PALINURO	40.091539	15.243601
S01014	PISOGNE	45.806625	10.105667
S11459	PISTICCI	40.420848	16.552181
S06414	PISTOIA	43.926804	10.914624
S05151	PISTOIA OVEST	43.936525	10.904017
S05116	PITECCIO	44.009786	10.9013
S01806	PIZZALE-LUNGAVILLA	45.049837	9.068968
S01911	PIZZIGHETTONE	45.181772	9.777133
S11753	PIZZO	38.726323	16.150615
S02212	PLAUS	46.65844	11.041057
S12816	PLOAGHE	40.66132	8.728075
S01310	PM ALBATE	45.777371	9.073461
S00141	PM CHAMBAVE	45.744163	7.557301
S11788	PM ECCELLENTE	38.809696	16.232598
S11952	PM FEROLETO ANTICO PIANOPOLI	38.938255	16.36622
S11871	PM GABELLA GRANDE	39.146447	17.10991
S11825	PM ISOLA CAPO RIZZUTO	39.043084	17.071764
S11908	PM MONTALTO ROSE	39.407213	16.247291
S00144	PM MONTJOVET	45.704586	7.666871
S06924	PM PANICALE SANFATUCCHIO	43.065535	12.056347
S00138	PM QUART	45.741372	7.414645
S11827	PM S.LEONARDO DI CUTRO	38.954221	16.964409
S11714	PM S.MAURO LA BRUCA	40.09683	15.298924
S05322	PM TAVERNELLE EMILIA	44.575403	11.243917
S11869	PM THURIO	39.69651	16.474098
S00842	POCAPAGLIA	44.701066	7.892496
S13186	POGGIARDO	0.0	4.511256
S06805	POGGIBONSI-S.GIMIGNANO	43.468093	11.149455
S07428	POGGIO FIDONI	42.395811	12.795429
S11023	POGGIO IMPERIALE	41.805561	15.35707
S08213	POGGIO MIRTETO	42.242187	12.633043
S05720	POGGIO RENATICO	44.767292	11.483701
S05308	POGGIO RUSCO	44.981859	11.124627
S06323	POGGIO-CAREGGINE-VAGLI	44.148541	10.350626
S11305	POGGIORSINI	40.935221	16.266897
S01433	POGGIRIDENTI-TRESIVIO-PIATEDA	46.166888	9.93382
S00904	POGLIOLA	44.399796	7.75057
S05708	POLESELLA	44.961039	11.738498
S11718	POLICASTRO BUSSENTINO	40.076482	15.528438
S05189	POLICLINICO	44.636457	10.929787
S11802	POLICORO TURSI	40.207304	16.688819
S11128	POLIGNANO A MARE	40.990926	17.218676
S09903	POLLA	40.512921	15.497238
S07305	POLLENZA	43.240933	13.367031
S12021	POLLINA-S.MAURO CASTELVERDE	38.018	14.175943
S01125	POMBIA	45.649547	8.637037
S08601	POMEZIA-S.PALOMBA	41.706171	12.573611
S09810	POMPEI	40.745918	14.501109
S00890	PONT CANAVESE	45.420436	7.60442
S00149	PONT-SAINT-MARTIN	45.589834	7.795024
S06904	PONTASSIEVE	43.773949	11.437904
S06807	PONTE A ELSA	43.694385	10.906008
S06312	PONTE A MORIANO	43.908371	10.534264
S06869	PONTE A TRESSA	43.250844	11.39617
S09325	PONTE ALBANITO	41.35148	15.532976
S09309	PONTE CASALDUNI	41.214169	14.696458
S01912	PONTE D'ADDA	45.184352	9.790737
S02225	PONTE D'ADIGE	46.485444	11.297719
S05123	PONTE DELLA VENTURINA	44.128589	10.990756
S02585	PONTE DI BRENTA	45.429216	11.947734
S08529	PONTE DI NONA	42.061563	13.581585
S02763	PONTE DI PIAVE	45.719624	12.460683
S07961	PONTE FELCINO	43.111976	12.441348
